date,Stage,Tmin,Tavg,Tmax,Humidity_min,Humidity_Avg,Humidity_max,Rain,Solar R_Avg,wind_speed_Avg,ETo,Irri,WCTot,YieldPart
03/25/2016,2,3.4,11.5,19.7,37,70.0521,93,0,179.7615,1.7448,2.9,0,252.6,0
03/26/2016,2,6.1,10.4,14.7,70,88.4792,95,2,67.0844,4.474,2.1,0,252.3,0
03/27/2016,2,4.3,9.9,15.5,41,63.8854,85,0,171.3219,5.7458,3.1,0,250.8,0
03/28/2016,2,7.7,11.1,14.4,73,85.2292,93,0.2,56.5958,7.8906,2.1,2,250.6,0
03/29/2016,2,7.4,12.6,17.8,48,74.6771,92,0,170.5188,4.85,3,0,249.1,0
03/30/2016,2,5.9,11.6,17.2,43,73.2604,92,3,207.4563,5.4875,3.2,0,248.5,0
03/31/2016,2,5.3,9.6,13.8,30,54.3646,76,0,246.3396,12.3302,4,0,246.5,0
04/01/2016,2,5.3,11.2,17.1,30,47.5208,66,0,236.501,6.0562,3.9,2,245,0
04/02/2016,2,2.3,8.8,15.3,45,69.1667,93,0.8,177.2698,2.7948,2.7,0,243.9,0
04/03/2016,2,7.5,10.1,12.6,60,81.1042,94,6.6,138.2958,6.3052,2.1,0,248.2,0
04/04/2016,3,8,10.7,13.4,59,82.9896,95,10.6,105.1458,5.5375,2.2,0,256.4,0
04/05/2016,3,5.4,11.7,18,35,58.6771,81,0,246.3042,8.5438,4.2,2,253.8,0
04/06/2016,3,8.9,14.5,20.1,27,47.2812,73,0,252.1958,9.2021,5.1,0,249.5,0
04/07/2016,3,11.4,16.8,22.1,26,47.0521,62,0,249.8042,10.0969,5.9,0,245.2,0.017
04/08/2016,3,6.3,11.6,16.9,28,49.625,79,0,224.7094,8.126,4.2,0,242.2,0.022
04/09/2016,3,4,11.1,18.1,49,67.8021,90,0,199.2146,4.4073,3.3,2,240.6,0.028
04/10/2016,3,5.4,9.3,13.2,37,76.3646,92,3,150.4615,6.9594,3,0,240.4,0.035
04/11/2016,3,5.2,9.7,14.2,42,75.0729,94,0.6,163.6063,6.3458,3,0,238.1,0.044
04/12/2016,3,6.3,10.2,14.1,55,83.6875,95,13.2,161.8469,4.6375,2.5,0,248.5,0.055
04/13/2016,3,7.3,11.3,15.3,55,78.0938,93,0.6,169.4219,3.3458,2.6,2,248.3,0.068
04/14/2016,3,10.8,12.8,14.7,75,85.7917,96,35.6,30.4677,6.1604,1.9,0,279.1,0.083
04/15/2016,3,10.4,12.7,15,82,90.4896,95,18.6,64.2635,4.4469,1.9,0,281.7,0.102
04/16/2016,3,7.5,12.3,17.2,52,78.3125,95,17.4,176.8042,7.5729,3.2,0,279.6,0.124
04/17/2016,3,4.2,9.6,14.9,65,84.9167,95,4.4,135.925,1.0875,2.5,2,270.5,0.15
04/18/2016,3,6.9,13.1,19.4,44,68.3958,94,1.2,205.6156,4.924,3.7,0,262.5,0.181
04/19/2016,3,9.7,12.1,14.5,85,93.7396,96,49.8,36.2875,3.8781,1.9,0,300.2,0.218
04/20/2016,3,8.6,12.1,15.7,57,85.5417,96,11,117.4844,1.2969,2.4,0,275.6,0.26
04/21/2016,3,9.5,12.4,15.3,59,83.25,96,3.8,138.9583,2.0677,2.3,2,269.5,0.309
04/22/2016,3,8.9,13.4,17.8,48,77.4896,95,5.8,156.4219,0.4688,2.6,0,268.2,0.365
04/23/2016,3,9,14.9,20.9,36,70.4375,93,0,192.1573,2.8042,3.7,0,261.1,0.43
04/24/2016,3,9.4,15.4,21.4,35,55.9375,82,0,246.8677,3.8625,4.1,0,255.9,0.501
04/25/2016,3,10.7,16.2,21.7,34,52.3021,79,0,275.8313,2.8219,3.9,2,253.5,0.577
04/26/2016,3,8.2,15.5,22.8,30,59.8646,87,0,271.9781,2.6042,4.1,0,249,0.658
04/27/2016,3,8.5,14.3,20.1,32,69.1562,92,0,163.8917,2.8552,3.7,0,245.1,0.744
04/28/2016,3,5.6,13.1,20.6,41,66.5417,95,0,255.025,3.7531,4,0,241.4,0.834
04/29/2016,3,8.2,15.2,22.1,37,57.5729,84,0,218.2885,2.951,4.1,2,238.9,0.929
04/30/2016,3,9.4,15.4,21.3,24,47.3333,86,0,290.4677,7.2469,5.1,0,233.4,1.029
05/01/2016,3,8.1,14.4,20.6,22,36.4271,56,0,289.3208,13.324,6.7,0,226.8,1.134
05/02/2016,3,11,17.5,24,22,32.9167,46,0,290.826,10.6906,7.3,0,220.1,1.243
05/03/2016,3,14.2,20.8,27.4,20,36.2292,56,0,290.5677,3.4438,5.4,2,216.2,1.357
05/04/2016,3,12.5,19.1,25.8,28,47.9167,69,0,210.2573,1.626,4.2,0,211.6,1.476
05/05/2016,3,12,14.8,17.6,48,85.8438,95,20.4,47.1479,0.499,2.5,0,229.3,1.6
05/06/2016,3,10.2,13.1,15.9,75,89.0312,95,4.2,86.749,3.3062,2.3,0,231,1.729
05/07/2016,3,8.4,10.4,12.3,76,88.9479,95,29,55.2917,4.9469,1.9,2,257.2,1.863
05/08/2016,3,9.6,12.1,14.6,80,90.8646,96,41.4,83.6823,5.4302,2.1,0,287.4,2.001
05/09/2016,3,8.9,12.1,15.2,71,87.7604,95,11,122.9073,3.499,2.4,0,275.3,2.144
05/10/2016,3,8.3,11.8,15.2,62,90.2917,96,30,76.3563,3.8813,2.6,0,289,2.292
05/11/2016,3,8.4,10.8,13.2,78,91.5417,95,15.4,75.8969,2.2979,2.1,2,281.7,2.444
05/12/2016,3,7.6,11.2,14.8,67,85.5104,95,4.6,138.2562,1.5052,2.5,0,268.8,2.601
05/13/2016,3,7.9,12.1,16.4,57,68.8125,89,0,131.4583,5.65,3.1,0,261.6,2.763
05/14/2016,3,6.1,13.2,20.3,49,71.75,94,0,202.5531,1.7708,3.7,0,256.9,2.93
05/15/2016,3,8.2,15.9,23.6,36,64.125,92,0,282.4948,3.9979,4.7,2,253.7,3.101
05/16/2016,4,11.1,18.1,25,34,57.2917,85,0,271.5094,1.8135,4.3,0,249,3.277
05/17/2016,4,12.3,18.9,25.4,35,64.75,88,0,247.9635,0.6292,3.9,0,244.9,3.458
05/18/2016,4,11.4,18.7,26,32,61.9896,91,0,298.4521,2.9448,4.9,0,240.3,3.643
05/19/2016,4,12.1,19.1,26.2,35,58.1146,82,0,298.3438,6.6031,5.8,2,236,3.833
05/20/2016,4,14.8,21.6,28.5,28,57.9583,87,0,299.5333,1.2125,4.5,0,231.2,4.028
05/21/2016,4,13.4,19.3,25.1,40,65.9271,88,0,225.8583,4.1656,4.7,0,226.5,4.227
05/22/2016,4,10.9,16.3,21.6,30,56.8125,93,0,306.5646,5.4323,4.6,0,222.3,4.431
05/23/2016,4,10.3,16.4,22.4,31,50.9479,69,0,203.0823,3.3469,4.6,2,219.3,4.64
05/24/2016,4,12.1,16.1,20,51,69.5625,86,0.2,166.1323,3.9333,3.6,0,216,4.853
05/25/2016,4,10.3,15.2,20.1,41,69.7604,94,0,200.6625,3.0771,3.7,0,212.6,5.071
05/26/2016,4,9.7,15.7,21.7,34,63.2604,93,0,247.7854,1.9948,3.9,0,209,5.294
05/27/2016,4,7.5,14,20.5,47,75.2917,94,0.4,212.1521,2.0833,3.8,2,207.3,5.521
05/28/2016,4,10.2,14.2,18.2,58,82.9896,96,14,174.5198,4.4396,3.2,0,217.9,5.752
05/29/2016,4,10.6,14,17.4,60,78.1042,93,0.2,154.6958,3.6573,3,0,215,5.988
05/30/2016,4,7.6,14.4,21.1,39,64.8958,91,0,257.0552,2.2635,4,0,211.2,6.229
05/31/2016,4,8.8,17.3,25.8,31,54.8542,90,0,307.9677,3.475,5.2,2,207.6,6.474
06/01/2016,4,11.6,19.8,27.9,26,45.9271,76,0,311.1021,1.1844,4.7,0,202.7,6.722
06/02/2016,4,12.3,20.3,28.2,26,50.7708,82,0,275.0406,1.0062,4.6,0,198.2,6.83
06/03/2016,4,9.8,18,26.2,25,57.6354,87,0,301.6646,3.7677,5.5,0,194,6.925
06/04/2016,4,8.4,17.1,25.8,34,61.4896,90,0,312.1052,1.4948,4.7,2,191.6,7.018
06/05/2016,4,9.4,18.1,26.8,26,62.375,92,0,282.55,0.7375,4.5,0,187.7,7.103
06/06/2016,4,14.5,21.1,27.7,32,59.1146,88,0,290.5792,2.0854,4.8,0,184.3,7.179
06/07/2016,4,13.6,22.3,31,21,56.6562,92,0,312.5719,0.8698,5,0,181.5,7.248
06/08/2016,4,14.8,24.4,34,22,47.6771,74,0,300.524,1.4062,5.7,2,179.5,7.311
06/09/2016,4,14.4,23.6,32.9,18,46.5312,83,0,275.5354,2.0656,6,0,175.9,7.365
06/10/2016,4,11.6,19.1,26.6,37,60.4583,83,0,249.4281,2.0958,4.8,0,173.8,7.418
06/11/2016,4,9.2,18.1,27.1,29,58.7604,90,0,312.2875,1.8021,5,0,171.9,7.466
06/12/2016,4,11.7,21.4,31.1,24,53.6458,87,0,303.7125,2.0677,5.8,2,170.7,7.509
06/13/2016,4,14.5,20.8,27,33,59.5625,90,0,288.9865,6.1885,5.8,0,168,7.547
06/14/2016,4,9.9,17.3,24.7,34,64.6146,91,0,249.124,4.5094,5.2,0,166.5,7.583
06/15/2016,4,10.7,15.2,19.7,41,67.5104,91,0,260.7802,6.9917,4.2,0,165.3,7.618
06/16/2016,4,9.7,15.4,21.2,41,62.8021,84,0,192.5208,5.8854,4.6,2,165,7.65
06/17/2016,4,7.5,14.8,22.2,37,60.8958,91,0,220.9896,4.099,4.7,0,163,7.678
06/18/2016,4,10.9,17.9,25,30,47.5312,77,0,313.1031,8.525,6.4,0,161.7,7.701
03/01/2017,1,2.9,8.9,14.9,57,79.6354,95,0,130.1562,2.5031,1.9,0,262.2,0
03/02/2017,1,3.5,9.8,16.2,50,76.3854,95,0,143.5958,1.0385,1.9,0,260.8,0
03/03/2017,1,2.4,5.5,8.5,71,84.9792,94,6.4,55.6354,6.2042,1.4,0,265.7,0
03/04/2017,1,1.9,7.3,12.6,54,80.5625,95,1,100.5073,2.4927,1.8,2,265.6,0
03/05/2017,2,7.4,12.1,16.7,67,87.1875,95,0.4,62.5448,2.5938,1.9,0,262.9,0
03/06/2017,2,9.1,13.6,18.1,57,76.1146,89,0,108.4521,5.8344,2.6,0,260.6,0
03/07/2017,2,5.9,13.6,21.4,37,71.9896,95,0,175.5875,1.8052,2.6,0,259.1,0
03/08/2017,2,8.5,15.8,23.2,32,57,81,0,187.5771,2.1927,3,2,257.9,0
03/09/2017,2,9.9,17.3,24.6,28,50.4583,75,0,197.1844,1.9635,3.1,0,255.7,0
03/10/2017,2,9.9,17.8,25.6,21,50.5208,80,0,197.4312,1.249,2.9,0,254.3,0
03/11/2017,2,7.5,15,22.5,29,63.8542,90,0,176.8365,4.0708,3.6,0,252.9,0
03/12/2017,2,6.2,11.2,16.1,28,54.3229,84,0,172.3469,12.6729,4.2,2,251.8,0
03/13/2017,2,7.3,11.3,15.3,33,44.6354,57,0,197.8906,23.5562,5.3,0,250.1,0
03/14/2017,2,9.7,13.9,18.1,39,54.9375,65,0,100.401,15.0583,4.8,0,248.9,0
03/15/2017,2,9.5,15.4,21.3,21,46.2812,71,0,179.9312,10.45,5.5,0,247.8,0
03/16/2017,2,9.2,13.9,18.7,26,44.9167,62,0,179.9917,5.9708,4,2,247.3,0
03/17/2017,2,9.6,14.8,19.9,16,34.5417,56,0,196.124,6.6427,4.8,0,246.4,0
03/18/2017,2,4.9,13.4,21.8,26,45.0417,73,0,213.8417,1.1469,2.8,0,246,0
03/19/2017,2,5.9,15.5,25.1,18,49.5938,84,0,207.1667,0.8344,3,0,245.5,0
03/20/2017,2,6.8,15.5,24.2,18,50.1771,75,0,210.3573,1.0896,3.1,2,245.1,0
03/21/2017,2,4.2,10.5,16.8,36,61.3958,86,0,184.3406,6.676,3.5,0,244.5,0
03/22/2017,2,2.7,6.4,10.1,56,75.5521,89,3,129.8375,8.0365,2.1,0,245.2,0
03/23/2017,2,1.2,5.9,10.7,47,70.2083,93,0,197.8063,6.2771,2.3,0,243.9,0
03/24/2017,2,-1.3,4.6,10.6,43,73.5729,94,0.4,114.35,1.2031,1.9,2,244.2,0
03/25/2017,2,4,7.3,10.7,62,83.0104,93,14.6,69.3052,6.0844,1.9,0,256.8,0
03/26/2017,2,5,7,9.1,84,92.3021,95,30.6,32.7854,4.1469,1.3,0,284,0
03/27/2017,2,6.7,10.3,13.8,66,85.75,95,6.8,98.5458,2.1938,2,0,271.5,0
03/28/2017,2,5.5,11.2,16.9,46,77.8125,95,0.2,184.3667,0.7479,2.4,2,265.1,0
03/29/2017,2,5.5,13.2,20.8,39,64.9271,90,0,230.9146,1.3969,3,0,261,0
03/30/2017,2,8.6,14.8,20.9,39,65.5833,86,0,173.8906,1.8604,3.1,0,258.6,0
03/31/2017,2,9.8,14,18.1,33,65.1354,94,0,235.8448,5.5781,3.4,0,256.5,0
04/01/2017,2,7.4,12.6,17.7,36,53.8229,82,0,242.6812,7.2781,3.8,2,254.5,0
04/02/2017,2,7.2,14.3,21.3,23,48.2917,81,0,245.7646,8.5677,5.2,0,250.8,0
04/03/2017,2,9.1,15.8,22.5,31,46,76,0,235.6583,2.3438,3.6,0,248.7,0
04/04/2017,3,9.4,16.9,24.4,20,43.5729,82,0,247.1531,5.7948,5.2,0,245.7,0
04/05/2017,3,11.5,16.1,20.6,27,39.4375,53,0,252.2281,15.7219,6.6,2,242.1,0
04/06/2017,3,8.3,15.2,22,33,49.9896,68,0,251.6604,9.4135,5.4,0,238.9,0
04/07/2017,3,10.9,18,25.1,25,42.9792,68,0,252.3177,3.3,4.5,0,236.1,0.017
04/08/2017,3,8.1,16.4,24.6,22,47.7917,84,0,252.801,2.0708,4,0,233.4,0.022
04/09/2017,3,8.2,16.2,24.2,23,46.7396,81,0,252.6854,4.1427,4.7,2,230.3,0.028
04/10/2017,3,12.1,18.9,25.8,21,39.8854,65,0,218.7583,3.3917,4.7,0,226.8,0.035
04/11/2017,3,8.6,18.4,28.2,14,42.8333,77,0,257.0615,0.9563,3.9,0,223.9,0.044
04/12/2017,3,10.8,19.5,28.2,16,40.875,73,0,256.225,1.5042,4.2,0,220.7,0.054
04/13/2017,3,10,18.1,26.2,25,47.7188,75,0,244.2354,2.2844,4.4,2,217.9,0.067
04/14/2017,3,6.7,15.7,24.7,30,57.7917,87,0,253.5188,2.0979,4.1,0,214,0.083
04/15/2017,3,9,17.1,25.2,29,55.5417,85,0,240.6062,2.7427,4.4,0,210.5,0.101
04/16/2017,3,11.2,19,26.8,22,45.1354,73,0,244.6177,2.575,4.6,0,206.8,0.123
04/17/2017,3,9.2,18.9,28.6,22,48.3854,87,0,241.7865,2.9031,5.1,2,203.3,0.148
04/18/2017,3,13.5,18.8,24,31,40.5104,60,0,116.7771,6.7687,5.4,0,198.8,0.177
04/19/2017,3,14.1,19.9,25.7,32,46.9375,69,1.4,236.5896,13.3865,7,0,194.4,0.208
04/20/2017,3,13.3,17.4,21.4,30,47.9167,67,0,198.4792,12.8542,6,0,190.8,0.244
04/21/2017,3,10.9,15.8,20.6,22,37.4375,60,0,168.7573,9.1844,5.7,2,187.8,0.285
04/22/2017,3,10.8,15.7,20.5,31,49.4062,81,0.8,156.4302,4.2,4,0,185.4,0.333
04/23/2017,3,11.5,18.4,25.4,24,44.4271,80,0,215.051,1.7083,4.1,0,183,0.386
04/24/2017,3,11,18.3,25.6,30,53.3229,82,0,251.5917,2.1917,4.3,0,180.6,0.442
04/25/2017,3,8.9,15.9,23,32,64.2604,92,0,257.1125,4.4958,4.5,2,179,0.501
04/26/2017,3,4.9,13.1,21.2,27,55.5208,91,0,249.1292,5.6448,4.8,0,176,0.56
04/27/2017,3,5.3,11.7,18.1,20,36.5938,56,0,281.0615,19.4229,6.7,0,173.3,0.618
04/28/2017,3,5.5,12.2,18.9,23,39.9792,64,0,265.324,13.1292,6,0,171,0.676
04/29/2017,3,9.5,14.2,18.9,43,70.6458,93,1.6,145.1469,4.649,3.6,2,172.1,0.74
04/30/2017,3,6.4,11.2,15.9,43,65.9271,95,5.2,186.1365,9.701,3.6,0,174.1,0.812
05/01/2017,3,1.7,11.3,20.8,30,56.4688,91,0,282.5656,0.8333,3.6,0,171.6,0.879
05/02/2017,3,7.4,16.6,25.9,20,48.6458,84,0,286.2906,0.826,4.1,0,168.9,0.946
05/03/2017,3,9.9,19.1,28.4,20,45.9688,79,0,275.1083,1.4354,4.7,2,167.9,1.012
05/04/2017,3,13.7,20.3,26.8,26,50.0417,75,0,194.3521,2.9323,4.9,0,165.7,1.078
05/05/2017,3,8.4,12.9,17.4,49,78.1979,95,12.2,149.9531,4.1688,3.2,0,174.4,1.176
05/06/2017,3,5.7,12.3,19,54,75.5521,94,0,134.8125,0.6438,3.2,0,170.9,1.277
05/07/2017,3,10.2,18.2,26.2,26,51.9583,86,0,288.7208,3.0771,5,2,168.8,1.364
05/08/2017,3,10.7,19.6,28.6,26,50.2188,83,0,277.5917,0.9271,4.5,0,166.5,1.441
05/09/2017,3,12.3,17.2,22.1,41,69.0417,88,0,220.4042,5.2646,4.3,0,165.1,1.517
05/10/2017,3,10.5,14.2,17.8,60,87.6458,95,22.6,81.2135,2.1167,2.8,0,184.7,1.633
05/11/2017,3,10.6,12.9,15.2,75,92.8125,96,58.6,75.3542,3.0229,2.2,2,229.2,1.755
05/12/2017,3,11.6,15.1,18.7,51,76.2708,95,8.8,175.326,5.1583,3.3,0,234.3,1.881
05/13/2017,3,9.7,14.5,19.3,45,73.3958,93,0.2,189.2479,2.5719,3.4,0,230.9,2.013
05/14/2017,3,9.7,15.4,21.2,51,78.0521,95,0,143.1,0.4323,3.4,0,227.5,2.149
05/15/2017,3,11.3,18.6,26,36,65.2292,94,0,219.4615,0.4385,4,2,225.2,2.29
05/16/2017,4,16.2,23,29.8,30,53.5833,79,0,259.976,0.4125,4.2,0,220.6,2.436
05/17/2017,4,12.9,20.1,27.2,36,63.3854,84,0,212.6719,2.3781,4.8,0,216,2.586
05/18/2017,4,9.3,14.8,20.3,32,54.4792,88,0,307.3156,7.7219,4.8,0,211.7,2.742
05/19/2017,4,8.1,15.6,23,29,48.9062,80,0,305.9896,7.3458,5.7,2,207.5,2.902
05/20/2017,4,12.6,20.3,27.9,19,35.2083,54,0,303.424,5.4896,6.7,0,201,3.061
05/21/2017,4,15.8,21.6,27.4,27,41.4062,84,0,191.8781,4.0542,5.3,0,196.6,3.223
05/22/2017,4,13.6,21.1,28.6,40,67.3438,93,0,257.8667,0.4354,4.4,0,193.1,3.388
05/23/2017,4,16.3,24.1,31.8,20,44.1875,81,0,294.0979,5.1458,7,2,189.1,3.54
05/24/2017,4,18.8,25.7,32.6,23,37.7083,55,0,282.3208,2.8823,6,0,184.8,3.692
05/25/2017,4,18.4,25.4,32.5,22,47.7812,70,0,216.5156,0.924,4.8,0,181.9,3.845
05/26/2017,4,16.4,21.4,26.5,47,68.5312,90,1.2,271.125,1.8844,4.1,0,179.9,4
05/27/2017,4,14.1,20.1,26.2,45,71.5312,94,0,168.1,0.8875,4.1,2,178.7,4.155
05/28/2017,4,16.6,19.6,22.6,47,67.7812,90,0.2,162.8031,2.3094,3.4,0,176.8,4.312
05/29/2017,4,13.3,18.7,24.1,46,72.0104,92,0.6,166.9875,1.4021,3.9,0,174.8,4.464
05/30/2017,4,10.9,19.8,28.6,25,60.0938,92,0,310.3615,1.9156,5.2,0,172.4,4.61
05/31/2017,4,13.7,22.4,31,23,55.8125,90,0,286.0656,1.6312,5.3,2,171.2,4.753
06/01/2017,4,17.1,24.8,32.4,18,47.9271,80,0,298.8969,1.825,5.5,0,168.2,4.891
06/02/2017,4,15.4,23.5,31.6,18,45.4479,73,0,302.726,2.2031,5.7,0,166.3,4.93
06/03/2017,4,12.4,20,27.6,32,58.8333,89,0,291.8229,1.3135,4.7,0,164.8,4.968
06/04/2017,4,11.2,18.5,25.8,34,55.6875,85,0,292.6125,7.7594,6.1,2,163.8,5.001
06/05/2017,4,10.1,18.6,27.1,22,53.3854,89,0,302.4219,5.7021,6.4,0,161.5,5.029
06/06/2017,4,11.3,20,28.6,27,56.4896,92,0,310.3167,2.9135,5.6,0,160.2,5.056
06/07/2017,4,17.3,25.3,33.3,16,33.3542,60,0,306.1177,5.6958,8,0,158.6,5.078
06/08/2017,4,17.6,25.1,32.5,21,37.625,60,0,220.1719,1.5271,5.3,2,158.4,5.102
06/09/2017,4,12.3,21.6,30.9,20,45.7396,79,0,278.0385,1.5104,5.4,0,156.6,5.122
06/10/2017,4,15.4,25.1,34.8,20,43.6562,74,0,289.1781,1.5646,5.9,0,155.7,5.14
06/11/2017,4,18.7,27.1,35.6,19,45.3958,77,0,278.9687,0.9615,5.4,0,154.9,5.157
06/12/2017,4,23,30.8,38.5,12,37.1771,60,0,290.5104,1.7844,6.2,2,154.6,5.172
06/13/2017,4,21.7,28,34.2,22,40.2396,67,0,256.2062,1.501,5.3,0,153.4,5.186
06/14/2017,4,19.3,27.3,35.3,22,47.3021,75,0,282.8365,1.8271,5.9,0,152.7,5.199
06/15/2017,4,18.9,28,37.1,13,47.1771,81,0,288.1062,1.2312,5.9,0,152.1,5.21
06/16/2017,4,20.3,30.1,40,14,40.0104,76,0,282.5365,1.1354,6.2,2,152,5.22
06/17/2017,4,23.4,31.8,40.3,14,35.3646,59,0,221.0042,2.8469,7.4,0,151,5.228
06/18/2017,4,22,30.7,39.4,12,32.7396,62,0,221.0562,0.8156,5.6,0,150.6,5.237
03/01/2018,1,3.7,8.1,12.4,63,84.5729,95,26.2,59.8677,11.0354,2,0,284.7,0
03/02/2018,1,2.9,7.3,11.6,75,90.125,95,23.6,32.2469,4.0635,1.5,0,286.4,0
03/03/2018,1,7.7,9.3,10.8,84,90.3125,95,24.4,44.5792,6.399,1.1,0,287.4,0
03/04/2018,1,3,7.1,11.2,54,79.4583,95,19,97.7927,3.4812,1.7,2,284.6,0
03/05/2018,2,5.6,8.8,12,62,81.4062,95,15.2,119.9448,6.7917,1.8,0,279.3,0
03/06/2018,2,5.3,8.4,11.6,55,75.75,94,5.2,124.9542,5.2917,1.9,0,269.9,0
03/07/2018,2,0.4,5.7,11,49,72.0104,92,3.2,127.3656,2.625,1.8,0,266.5,0
03/08/2018,2,5.6,8.4,11.2,90,93.4792,95,7.4,51.9229,1.3948,1.3,2,272.5,0
03/09/2018,2,10.5,12.3,14,85,92.9062,95,101.6,19.9094,5.7375,1.3,0,321.1,0
03/10/2018,2,8.2,11.3,14.3,55,80.4167,93,14.8,133.7448,8.6885,2.4,0,278.8,0
03/11/2018,2,7,9.1,11.1,65,82.7292,94,24.4,99.5052,12.4427,1.9,0,286.1,0
03/12/2018,2,7.2,10.8,14.3,51,69.5312,89,1,137.9052,6.251,2.4,2,267.5,0
03/13/2018,2,7.9,12.3,16.6,49,74.9479,95,3.4,155.7375,3.2854,2.3,0,265.3,0
03/14/2018,2,8.5,10.8,13,72,87.4062,94,37.2,23.5437,9.4771,1.8,0,292.4,0
03/15/2018,2,4,7.9,11.8,64,79.2708,94,8.6,147.2948,8.2187,2,0,273.8,0
03/16/2018,2,3.6,7.4,11.2,57,78.5625,94,4.2,160.9792,4.6313,1.9,2,270.1,0
03/17/2018,2,4.6,7.3,10.1,61,80.6979,95,20.8,87.3281,3.6375,1.7,0,282.5,0
03/18/2018,2,3.8,8.8,13.7,39,66.6562,91,0,198.9437,5.8354,2.7,0,263.9,0
03/19/2018,2,5.3,9.4,13.6,39,68.5938,95,5.6,168.5552,12.7417,3.2,0,263.6,0
03/20/2018,2,3.8,8.3,12.8,32,47.6354,66,0,203.8625,11.9292,3.8,2,261.4,0
03/21/2018,2,2.9,8.1,13.3,34,45.75,58,0,224.949,17.6323,4.4,0,258.4,0
03/22/2018,2,4,10.7,17.4,11,43.8229,67,0,224.6823,6.9219,4.5,0,256.2,0
03/23/2018,2,4.1,9.8,15.5,60,79.6875,92,3,85.6615,7.6167,2.6,0,256.3,0
03/24/2018,2,5,8.5,12,44,63.2708,79,1.4,186.6958,19.151,3.4,2,256,0
03/25/2018,2,5.1,9.7,14.3,33,66.1458,94,2.6,166.0073,6.8448,3.1,0,255.3,0
03/26/2018,2,3.2,10.4,17.7,34,55.2292,84,0,227.7667,5.5583,3.6,0,252.8,0
03/27/2018,2,4.5,13.7,22.8,21,58.0625,91,0,234.3365,3.326,4.1,0,250.7,0
03/28/2018,2,4.6,11.5,18.4,33,60.8542,82,0,209.1083,5.8865,3.8,2,249.5,0
03/29/2018,2,4.2,8.8,13.5,40,63.6875,94,4.4,190.6094,8.0198,3,0,250.6,0
03/30/2018,2,3.7,6.7,9.6,55,73.7917,86,8.4,146.0625,10.2198,2.3,0,256.5,0
03/31/2018,2,5.5,10.3,15.2,37,62.2917,83,0.2,214.8771,4.4604,3,0,253.8,0
04/01/2018,2,5.3,11.3,17.2,45,65.8438,85,0,199.6198,2.5156,2.8,2,252.8,0
04/02/2018,2,7.7,11.1,14.4,70,80.7292,91,1.8,67.3698,3.0083,2.1,0,252.3,0
04/03/2018,2,8.7,12.5,16.3,45,80.2396,95,10.2,163.4198,10.5448,3.3,0,258.9,0
04/04/2018,3,5.7,10.6,15.5,56,76.9271,94,3,144.55,6.1604,2.7,0,258.9,0
04/05/2018,3,2.5,10.3,18,47,71.1667,93,0,225.4375,2.4219,3,2,257.6,0
04/06/2018,3,5.5,11.6,17.6,44,78.8438,93,5.8,173.7354,3.4771,3.1,0,260,0
04/07/2018,3,7.3,10.5,13.7,59,84.8438,94,5.6,145.8771,2.9115,2.2,0,263.2,0.011
04/08/2018,3,5,9.6,14.2,48,76.8542,89,2.8,128.3177,7.0167,2.9,0,262.9,0.013
04/09/2018,3,4.5,8.4,12.3,68,81.5104,92,2.2,81.624,6.8479,2.2,2,264.7,0.014
04/10/2018,3,4.4,7.8,11.1,60,79.1667,92,7,150.7698,8.7146,2.3,0,268.7,0.015
04/11/2018,3,3.5,8.5,13.5,46,67.5625,88,0,250.3208,9.7698,3.1,0,262,0.017
04/12/2018,3,5.5,7.3,9.2,85,91.375,95,21.8,39.5823,2.7521,1.4,0,280.3,0.02
04/13/2018,3,6.3,10.8,15.2,48,73.625,94,0.2,170.3604,2.2823,2.6,2,266.1,0.032
04/14/2018,3,5.5,11.9,18.4,46,68.375,92,0,222.9229,2.8771,3.2,0,260.3,0.037
04/15/2018,3,8,11.2,14.3,64,82.1979,93,3.2,67.8865,3.7604,2.3,0,260.8,0.104
04/16/2018,3,4.5,11.1,17.7,45,66.6042,91,0,255.0885,2.7219,3.2,0,257.3,0.117
04/17/2018,3,5.7,13.4,21.2,33,64.8021,91,0,268.0688,1.1115,3.4,2,255.6,0.129
04/18/2018,3,7.8,15.9,24,37,57.2708,88,0,266.9292,2.3781,4.1,0,251.1,0.185
04/19/2018,3,11.3,17.7,24.1,35,53.1667,78,0,256.2708,5.3958,4.8,0,246.5,0.222
04/20/2018,3,12.7,17.3,21.9,37,53.7812,73,0,242.3062,9.7229,5.2,0,241.8,0.265
04/21/2018,3,12.4,14.6,16.7,58,76.5938,94,8.6,74.4083,6.9042,2.7,2,249.4,0.314
04/22/2018,3,11.5,16.3,21.1,58,74.5833,89,0.6,127.5812,3.1667,3.3,0,246.5,0.372
04/23/2018,3,14.6,19.8,25,40,59.4062,74,0,205.6437,5.0083,4.7,0,242,0.437
04/24/2018,3,13.5,20.3,27.1,35,56.9062,81,0,229.0583,2.4271,4.4,0,238,0.51
04/25/2018,3,13.3,21.5,29.7,26,53.3125,86,0,243.6469,2.4979,5.1,2,234.5,0.587
04/26/2018,3,13.9,20.1,26.2,22,52.0521,72,0,260.4688,7.8687,6.4,0,227.6,0.669
04/27/2018,3,6.3,13.8,21.4,30,55.3854,79,0,254.325,4.975,4.7,0,223.3,0.755
